frame,reporte_medico
frame_0442,This is a colonoscopy frame from a patient with no polyps.
frame_0443,This is a colonoscopy frame from a patient with no polyps.
frame_0444,This is a colonoscopy frame from a patient with no polyps.
frame_0445,This is a colonoscopy frame from a patient with no polyps.
frame_0446,This is a colonoscopy frame from a patient with no polyps.
frame_0447,This is a colonoscopy frame from a patient with no polyps.
frame_0448,This is a colonoscopy frame from a patient with no polyps.
frame_0449,This is a colonoscopy frame from a patient with no polyps.
frame_0450,This is a colonoscopy frame from a patient with no polyps.
frame_0451,This is a colonoscopy frame from a patient with no polyps.
frame_0452,This is a colonoscopy frame from a patient with no polyps.
frame_0453,This is a colonoscopy frame from a patient with no polyps.
frame_0454,This is a colonoscopy frame from a patient with no polyps.
frame_0455,This is a colonoscopy frame from a patient with no polyps.
frame_0456,This is a colonoscopy frame from a patient with no polyps.
frame_0457,This is a colonoscopy frame from a patient with no polyps.
frame_0458,This is a colonoscopy frame from a patient with no polyps.
frame_0459,This is a colonoscopy frame from a patient with no polyps.
frame_0460,This is a colonoscopy frame from a patient with no polyps.
frame_0461,This is a colonoscopy frame from a patient with no polyps.
frame_0462,This is a colonoscopy frame from a patient with no polyps.
frame_0463,This is a colonoscopy frame from a patient with no polyps.
frame_0464,This is a colonoscopy frame from a patient with no polyps.
frame_0465,This is a colonoscopy frame from a patient with no polyps.
frame_0466,This is a colonoscopy frame from a patient with no polyps.
frame_0467,This is a colonoscopy frame from a patient with no polyps.
frame_0468,This is a colonoscopy frame from a patient with no polyps.
frame_0469,This is a colonoscopy frame from a patient with no polyps.
frame_0470,This is a colonoscopy frame from a patient with no polyps.
frame_0471,This is a colonoscopy frame from a patient with no polyps.
frame_0472,This is a colonoscopy frame from a patient with no polyps.
frame_0473,This is a colonoscopy frame from a patient with no polyps.
frame_0474,This is a colonoscopy frame from a patient with no polyps.
frame_0475,This is a colonoscopy frame from a patient with no polyps.
frame_0476,This is a colonoscopy frame from a patient with no polyps.
frame_0477,This is a colonoscopy frame from a patient with no polyps.
frame_0478,This is a colonoscopy frame from a patient with no polyps.
frame_0479,This is a colonoscopy frame from a patient with no polyps.
frame_0480,This is a colonoscopy frame from a patient with no polyps.
frame_0481,This is a colonoscopy frame from a patient with no polyps.
frame_0482,This is a colonoscopy frame from a patient with no polyps.
frame_0483,This is a colonoscopy frame from a patient with no polyps.
frame_0484,This is a colonoscopy frame from a patient with no polyps.
frame_0485,This is a colonoscopy frame from a patient with no polyps.
frame_0486,This is a colonoscopy frame from a patient with no polyps.
frame_0487,This is a colonoscopy frame from a patient with no polyps.
frame_0488,This is a colonoscopy frame from a patient with no polyps.
frame_0489,This is a colonoscopy frame from a patient with no polyps.
frame_0490,This is a colonoscopy frame from a patient with no polyps.
frame_0491,This is a colonoscopy frame from a patient with no polyps.
frame_0492,This is a colonoscopy frame from a patient with no polyps.
frame_0493,This is a colonoscopy frame from a patient with no polyps.
frame_0494,This is a colonoscopy frame from a patient with no polyps.
frame_0495,This is a colonoscopy frame from a patient with no polyps.
frame_0496,This is a colonoscopy frame from a patient with no polyps.
frame_0497,This is a colonoscopy frame from a patient with no polyps.
frame_0498,This is a colonoscopy frame from a patient with no polyps.
frame_0499,This is a colonoscopy frame from a patient with no polyps.
frame_0500,This is a colonoscopy frame from a patient with no polyps.
frame_0501,This is a colonoscopy frame from a patient with no polyps.
frame_0502,This is a colonoscopy frame from a patient with no polyps.
frame_0503,This is a colonoscopy frame from a patient with no polyps.
frame_0504,This is a colonoscopy frame from a patient with no polyps.
frame_0505,This is a colonoscopy frame from a patient with no polyps.
frame_0506,This is a colonoscopy frame from a patient with no polyps.
frame_0507,This is a colonoscopy frame from a patient with no polyps.
frame_0508,This is a colonoscopy frame from a patient with no polyps.
frame_0509,This is a colonoscopy frame from a patient with no polyps.
frame_0510,This is a colonoscopy frame from a patient with no polyps.
frame_0511,This is a colonoscopy frame from a patient with no polyps.
frame_0512,This is a colonoscopy frame from a patient with no polyps.
frame_0513,This is a colonoscopy frame from a patient with no polyps.
frame_0514,This is a colonoscopy frame from a patient with no polyps.
frame_0515,This is a colonoscopy frame from a patient with no polyps.
frame_0516,This is a colonoscopy frame from a patient with no polyps.
frame_0517,This is a colonoscopy frame from a patient with no polyps.
frame_0518,This is a colonoscopy frame from a patient with no polyps.
frame_0519,This is a colonoscopy frame from a patient with no polyps.
frame_0520,This is a colonoscopy frame from a patient with no polyps.
frame_0521,This is a colonoscopy frame from a patient with no polyps.
frame_0522,This is a colonoscopy frame from a patient with no polyps.
frame_0523,This is a colonoscopy frame from a patient with no polyps.
frame_0524,This is a colonoscopy frame from a patient with no polyps.
frame_0525,This is a colonoscopy frame from a patient with no polyps.
frame_0526,This is a colonoscopy frame from a patient with no polyps.
frame_0527,This is a colonoscopy frame from a patient with no polyps.
frame_0528,This is a colonoscopy frame from a patient with no polyps.
frame_0529,This is a colonoscopy frame from a patient with no polyps.
frame_0530,This is a colonoscopy frame from a patient with no polyps.
frame_0531,This is a colonoscopy frame from a patient with no polyps.
frame_0532,This is a colonoscopy frame from a patient with no polyps.
frame_0533,This is a colonoscopy frame from a patient with no polyps.
frame_0534,This is a colonoscopy frame from a patient with no polyps.
frame_0535,This is a colonoscopy frame from a patient with no polyps.
frame_0536,This is a colonoscopy frame from a patient with no polyps.
frame_0537,This is a colonoscopy frame from a patient with no polyps.
frame_0538,This is a colonoscopy frame from a patient with no polyps.
frame_0539,This is a colonoscopy frame from a patient with no polyps.
frame_0540,This is a colonoscopy frame from a patient with no polyps.
frame_0541,This is a colonoscopy frame from a patient with no polyps.
frame_0542,This is a colonoscopy frame from a patient with no polyps.
frame_0543,This is a colonoscopy frame from a patient with no polyps.
frame_0544,This is a colonoscopy frame from a patient with no polyps.
frame_0545,This is a colonoscopy frame from a patient with no polyps.
frame_0546,This is a colonoscopy frame from a patient with no polyps.
frame_0547,This is a colonoscopy frame from a patient with no polyps.
frame_0548,This is a colonoscopy frame from a patient with no polyps.
frame_0549,This is a colonoscopy frame from a patient with no polyps.
frame_0550,This is a colonoscopy frame from a patient with no polyps.
frame_0551,This is a colonoscopy frame from a patient with no polyps.
frame_0552,This is a colonoscopy frame from a patient with no polyps.
frame_0553,This is a colonoscopy frame from a patient with no polyps.
frame_0554,This is a colonoscopy frame from a patient with no polyps.
frame_0555,This is a colonoscopy frame from a patient with no polyps.
frame_0556,This is a colonoscopy frame from a patient with no polyps.
frame_0557,This is a colonoscopy frame from a patient with no polyps.
frame_0558,This is a colonoscopy frame from a patient with no polyps.
frame_0559,This is a colonoscopy frame from a patient with no polyps.
frame_0560,This is a colonoscopy frame from a patient with no polyps.
frame_0561,This is a colonoscopy frame from a patient with no polyps.
frame_0562,This is a colonoscopy frame from a patient with no polyps.
frame_0563,This is a colonoscopy frame from a patient with no polyps.
frame_0564,This is a colonoscopy frame from a patient with no polyps.
frame_0565,This is a colonoscopy frame from a patient with no polyps.
frame_0566,This is a colonoscopy frame from a patient with no polyps.
frame_0567,This is a colonoscopy frame from a patient with no polyps.
frame_0568,This is a colonoscopy frame from a patient with no polyps.
frame_0569,This is a colonoscopy frame from a patient with no polyps.
frame_0570,This is a colonoscopy frame from a patient with no polyps.
frame_0571,This is a colonoscopy frame from a patient with no polyps.
frame_0572,This is a colonoscopy frame from a patient with no polyps.
frame_0573,This is a colonoscopy frame from a patient with no polyps.
frame_0574,This is a colonoscopy frame from a patient with no polyps.
frame_0575,This is a colonoscopy frame from a patient with no polyps.
